fecha,incendio,lat,lon,elevacion,pendiente,ctc,cdc,ccc,SUSC,dist_vias,dist_vias_prin,tmax,tmean,precip,precip_3d,precip_7d,precip_30d,dias_sin_lluvia,viento_max,radiacion,et0,humedad_min,humedad_media
2012-03-29,0,3.3428812242022854,-76.6797139741008,2891.01416015625,38.80217742919922,1.0,3.0,4.0,8.0,4302.522422585962,10054.334243706018,16.91173302229502,12.812612065202932,0.834854494703334,28.396178158128958,77.93607119382767,366.4214127498914,1.6085807769758844,5.801987137861778,18.932856527244226,3.339480827781685,61.42539974662378,81.65476422505374
2014-11-16,0,3.425530175299763,-76.63154566578304,1972.8525390625,19.91584014892578,1.0,3.0,4.0,8.0,510.7093739441762,1963.999281356908,20.227965613918737,17.00853345701068,2.529648615415965,20.614824307708005,145.96023378262632,447.9796690089716,2.6309133156606777,7.1476346737357295,15.355995352773252,2.881104290664785,70.28303364331188,84.7724301373166
2018-08-14,0,3.4225924967807733,-76.55397353384973,1008.8697509765625,30.657878875732422,0.0,0.0,0.0,0.0,62.317918995342886,110.71675400201397,23.604465453816683,20.375830614823737,27.126408884812278,52.16259733321865,55.77932817062256,551.7738869126548,1.2193968897470704,8.381137573884292,13.306862967568469,2.4686845657010243,75.04025120888147,91.59171192109584
2012-09-25,0,3.317518844836503,-76.64431452565874,1920.573974609375,41.293121337890625,3.0,2.0,3.0,8.0,757.2550331992743,6894.937491566826,21.297170845875595,17.31269763185597,8.73196388442968,35.28511426507125,59.53210422490574,137.14194993016787,3.312656093109229,6.929658877999896,11.781739201796961,2.2081763459334725,64.59841311639114,84.94776947471463
2018-09-01,0,3.434076825217057,-76.49554869801608,950.3085327148438,0.9997158646583557,0.0,0.0,0.0,0.0,28.77708344970124,28.777083449681527,25.140641375292393,21.10879502572652,9.877695243487933,107.28277588523585,212.46208191392077,592.7408913703032,0.34076825217060874,9.420693971309944,15.635923174782878,3.03703841260851,68.65923174782978,87.00000000000007
2022-02-27,0,3.3755528083108355,-76.6336634785171,2003.9892578125,39.18991470336914,1.0,3.0,4.0,8.0,649.2788357350361,5006.663326347408,17.332360312755473,14.94530405580202,67.31054439508992,125.67713597111256,197.69967877996555,807.7709213558684,0.0,7.91942693305278,12.35698880095185,2.117576718025412,84.54594863008172,95.6831739258545
2010-07-02,0,3.48250442885143,-76.60658069200113,1693.796142578125,9.265995979309082,0.0,0.0,0.0,0.0,26.038926796152566,26.038926796152566,21.321805529929247,18.180233695630978,0.48039051608236893,5.183500124391539,22.680294224871083,172.94075008252747,6.6051584799323,6.540773771989845,11.95181872718488,2.3089899281737623,69.85631131899181,85.30600800703391
2022-10-10,0,3.3462124733353047,-76.68227011890286,2842.263671875,42.588016510009766,1.0,3.0,4.0,8.0,4714.137024443177,10330.662383332306,14.740617147277842,11.381519299446802,12.784370309097891,90.54539664206807,278.6279457264755,960.9085921912847,0.368028101426245,7.067621950086053,20.1338676030261,3.1805089772357262,79.31836769689433,95.30894605603004
2020-10-05,0,3.322720167091685,-76.49696980223648,960.2847900390625,1.079116940498352,5.0,1.0,2.0,8.0,122.49357391100521,122.49357391100521,25.138498265071608,21.193057930888198,21.17279832908258,98.70958830358063,190.23058890685763,592.1430435827492,4.3928499115006044e-14,8.050234485974464,20.31977070319357,3.874127147832389,67.77279832908303,83.9088066836676
2016-11-03,0,3.3408685446726376,-76.5954713643059,1261.619140625,5.780651569366455,1.0,3.0,4.0,8.0,47.10974942633235,913.6037546168246,24.535737700053502,21.31912891078016,1.8182629106547246,53.381854451991906,121.31946013182538,361.1948593328143,1.5913145532736221,7.123497651219883,13.735490609461081,2.7101188131563108,69.81737089345275,84.7082903045537
2018-11-06,0,3.3666910456281935,-76.48996518726378,950.9985961914062,0.8937665224075317,4.0,2.0,2.0,8.0,30.16058208765904,30.16058208765904,26.11322378151208,21.479695416486603,2.3340403232183373,11.499926863120752,74.298683536088,366.96683731942835,3.999999999999811,6.0983909885393786,19.390563154011147,3.736778809889654,62.99926863115479,85.00000000000028
